sequence,label
7508 5 2 1273 1492 12 251 2 166 173 1 3 1 34 306 149 2665 93 6121 3642 1 13 2 1 1045 1825 17 2 191 352 487 989 92 11 3400 404 5 1196 4 2769 168 151 305 6 2192 8 21 30 4994 3,0
2 4736 24 6643 6 70 2 1119 422 7 12 11 1847 1293 7 101 3468 17 367 10 222 781 16 128 316 60 1 39 1 8411 40 1462 2946 40 1195 3535 79 48 24 563 12 24 209 54 16 2 341 12 35 78,0
11 18 14 29 5 2 113 94 12 10 26 106 11 329 10 152 65 97 3495 8 2 18 19 9 7 126 178 50 9 7 706 6 1 8 2 476 2567 19 10 103 11 7 4 124 262 295 18 9 155 45,1
10 377 312 11 20 8 2 3469 169 199 9 4 73 2604 3 73 973 404 10 146 163 177 387 8 7629 4207 3 2 69 6 75 4 928 5 269 6 2967 534 86 112 2 1569 45 1116 257 55 1125 7 1 9,1
108 600 589 10 14 147 11 512 18 61 7737 70 16 30 1 1192 9 7 177 4583 86 9 1199 2 4303 5 113 379 8 5673 546 3537 1 9 546 3537 5 3966 1792 3 5 104 77 179 2 2308 8415 1358 61 7,1
3445 17 905 3531 11 7 136 4 9517 1101 229 28 178 72 45 6 1533 9 1 7 2 66 5 1 1224 1 3 86 30 1 744 16 2 8928 15 73 15 29 156 91 48 7 72 92 5 63 3035 7053 37 566,1
2 5938 1 7 1 3233 21 2 949 24 23 4584 70 11 20 7 4 588 1983 52 141 1 3 139 17 4 1 8 2 3816 10 605 6815 2 7851 38 10 466 699 231 22 11 60 10 155 253 534 266 201 3,0
11 18 259 4 4995 5 421 1804 1 5 34 1804 366 1 33 4 1 3 366 30 2500 3015 125 10 118 128 498 179 557 8 2 190 19 141 147 94 447 21 2 192 12 49 141 147 7 22 155 1499 21 2,0
241 36 1177 1 6368 4872 3804 1 3 6456 1 1 4 1052 5 50 148 208 27 3817 137 446 117 6 350 5043 116 6 873 2272 715 6560 111 218 8 1288 11 7 2 761 1 439 4499 7854 12 1 1 3 1 117,0
11 20 99 26 76 4 519 969 3 1 651 9 748 40 1436 595 748 1 1024 148 295 16 4 1105 2222 2667 140 27 4 2373 17 4 519 20 19 1436 1 552 1822 6 42 878 1 7 6369 1689 6 686 163 3,0
10 159 9 53 1597 12 913 1 2223 1 844 3 2 3091 5 128 367 57 4628 2 1 6 93 193 5793 3 112 5793 2 798 5 4 20 35 406 99 27 1059 2 1 8 2 238 3918 2 1605 876 21 2 269,1
7721 391 47 898 1846 26 780 439 4 663 6561 21 11 418 30 41 34 172 169 243 119 11 418 5 340 2176 7 2846 79 5 2 87 574 5612 1 1 120 318 21 340 2176 3 2 192 12 9 14 740 8 4,0
10 41 280 11 18 21 30 1 316 46 5 3889 3 1773 4136 10 427 22 424 1 1 15 4 544 632 17 2037 1828 7375 6346 236 11 18 92 70 377 135 14 2 210 119 85 22 64 19 2037 406 14 61 895,1
10 1014 11 20 21 1 21 1977 9 2561 39 9 57 27 4 50 20 4 875 1387 3331 10 175 131 195 120 4546 34 2042 20 177 2 3789 47 5 2 87 1078 191 96 5 32 60 24 875 3 3197 3 10 222,0
154 10 873 369 70 75 137 125 55 3713 141 4 620 328 5 304 1 89 20 1101 1 2 20 4 1 1857 5 186 2 6458 757 264 196 22 27 2 163 5 4 1226 1182 19 7 4 5037 420 218 20 12 891,0
1 1 20 4959 8931 1 4 977 7383 4959 8931 436 2 875 1891 8 311 3028 6562 1 1 1 1 3 42 1 1 1 1 1 159 531 21 1814 2696 5 2 1817 100 4 585 1 13 10 1025 16 2 2092 37 1350,0
100 2296 43 760 1 1 965 17 32 5 55 122 141 146 19 109 251 326 2 272 10 222 442 1469 15 6 49 195 41 3983 13 10 222 53 1049 16 2 4827 2505 8 2 663 15 141 245 87 24 19 62 142,0
11 1044 1266 335 876 108 731 7739 2946 1 3 1 13 1752 7 2 9759 1034 1 457 37 2 3565 36 109 1 13 73 138 28 123 1 13 28 474 6 75 4 7864 37 2946 1 3150 1141 3 52 28 7 309 6,1
10 41 188 145 37 11 962 2818 3 11 1 1859 1101 7 2 1 246 20 195 106 11 329 419 71 54 7630 61 69 2 8127 6 31 225 1304 397 125 15 1 13 8 5050 5939 4 20 862 5 659 1 1838 6,0
10 377 312 11 20 8 2 773 8 52 10 14 1 23 82 2 1 10 390 424 9 10 14 2405 17 2 2130 100 312 9 9489 2 7740 3561 189 255 2782 926 9 624 4 5351 16 2405 3 5051 19 2908 194 4,1
4 238 7 3679 142 2 3469 1195 219 8576 1174 1071 1 25 1033 1 1 1 3 1 112 573 1 1 1 91 625 4 507 758 1 116 297 1340 51 71 4 112 2999 63 494 1879 185 3 481 894 6 788 35 530,1
4864 2131 7054 1064 3 510 11 7384 882 66 5 4 1015 3354 2585 37 42 1 2 613 12 385 2 6459 1 3 2366 5 42 1072 151 24 509 42 74 794 112 43 11 3354 1554 533 12 59 45 76 528 42 5234 1,1
11 18 14 22 53 73 510 35 206 442 1 2 1 470 35 67 258 562 60 2 62 6116 70 14 12 2 301 36 247 1 14 1044 47 5 2 733 200 2 274 102 1505 4 112 909 61 14 22 2 409 8,0
2 6647 17 11 20 45 205 76 43 2 2772 2942 12 93 1592 5797 4210 1016 35 2090 48 35 140 26 3694 6 93 2 230 4210 91 2 682 286 3 388 165 5148 1468 5 11 20 79 219 157 324 48 6 3647 13,0
4 183 254 480 4 6110 8422 1 3 52 28 5298 31 1577 130 1009 287 4 226 51 1222 731 6460 7990 32 1161 496 46 73 1849 19 22 154 297 555 45 1560 1 2 1302 5607 9116 1 1346 5 1 7175 37 7865 7,1
11 18 7 4 402 1270 5 2 595 499 1 1 298 2 228 5 793 5097 1 12 5 5742 3 1 2 402 3900 338 228 5 1 26 1116 2 337 336 5 2 20 6 6374 17 2 1352 4860 13 13 54 91 2,0
577 1 8761 1 915 37 7992 1 272 1 14 4042 31 2 60 5 30 770 19 8 2 501 151 45 9520 4 8577 2444 985 1144 37 4 322 1066 1 2646 2 102 138 88 3745 72 616 3 2 430 276 4660 1 3,0
49 451 31 89 41 156 1 680 499 3518 56 51 71 1 5411 891 17 70 21 337 800 4 1921 5940 3 177 2339 1 13 1437 5 2746 1 13 327 1 28 654 152 118 49 625 90 327 308 74 67 31 89 1014,1
10 88 103 195 120 486 137 4 641 19 11 29 703 204 2 1 10 159 9 264 41 6 810 142 29 5 25 628 30 22 41 12 2 628 24 38 84 19 4334 12 16 2 192 12 7056 2773 45 1655 3746 175,0
8 2 1267 633 11 7 4 2526 373 18 187 9 4873 4 776 402 570 21 2 3975 216 2481 10 68 103 5 168 738 1354 12 93 70 448 15 264 15 10 114 147 11 18 2123 9522 1309 1924 8 2040 296 1 1067,0
37 2 96 89 314 8936 6835 15 2621 1 4788 877 142 4 2055 31 3152 1300 1 32 2 1641 460 45 1464 6 4694 2 6054 5 2 1 7993 640 110 8 834 461 10 670 10 14 8 17 137 6 93 70 184 6,0
195 205 495 96 12 5728 122 15 9 7 122 500 45 348 1 56 144 115 3 22 2665 4 678 279 4 2005 1180 142 9 7 2 402 403 17 11 20 3 3646 1 663 122 1 3 6841 39 4 2005 3 9 45,1
2 66 7 53 1 3 963 2 1739 505 5 2 18 7 177 477 54 2 910 5 9 2 274 422 7 16 2 1 12 666 12 18 80 206 156 669 3 2023 1558 16 4 85 536 5 1595 3 54 2510 536 5,0
11 18 14 22 38 72 6370 138 8 1 153 9 188 50 148 85 230 3 240 50 8288 14 22 4 38 471 2577 18 8 55 675 2 18 397 7 53 1 43 2 264 60 12 4 7057 69 6 139 142 52 28,1
813 331 45 188 6 27 2 7512 20 195 120 106 19 49 4 20 10 199 9 14 2772 310 3 1143 9 14 158 6203 3 320 6 65 650 1449 1748 17 4 630 3 107 468 6 1448 9 125 11 14 85 535 400,1
23 118 12 1 2003 116 2 221 45 4 1659 378 5 1 40 874 9 7 3 235 258 64 264 6 374 37 8289 9 58 80 2 5098 174 4 85 5052 17 11 18 10 745 147 54 153 9 14 64 830 19 1719,0
10 175 260 9 12 14 2 246 18 10 26 120 106 8 55 122 10 1394 4 351 5 217 233 79 5 86 359 9 14 44 287 1420 70 6 65 12 18 176 10 554 2 115 14 38 498 9 92 56 288 3,0
11 7 29 5 4 1 5 94 116 302 5 4 6204 5 3788 29 140 105 9 16 4 4174 5 1 6 27 322 1100 74 24 4 516 5 83 36 155 118 2 134 1 1 3 801 6 2722 3227 359 6 11 704,0
54 153 141 177 183 2 5548 24 55 390 1819 1086 10 109 69 2 585 6 815 63 214 15 9 14 4875 19 26 424 95 229 10 68 1 13 30 2 425 5 20 12 7 267 258 2 278 10 68 65 135 9,1
34 296 2737 8 1342 69 47 158 524 19 11 29 207 38 50 2 1209 8291 24 41 373 2 2276 7 32 125 30 39 312 95 142 4 1 3042 2 897 1639 21 2 3986 5 104 5 63 1691 296 457 532 6 1,0
1835 10 14 4 1 1521 328 5 63 89 4455 3 1849 8764 6 4 168 4103 125 2 8765 3 14 240 672 100 147 2 18 55 633 14 1116 2 18 7 178 158 37 435 6 2 130 3 253 55 1368 3254 8 9,1
11 7 41 29 51 5 143 4434 96 12 23 159 21 2579 243 61 1990 2 1 1864 5 47 2030 252 8 34 1 1361 323 16 77 136 1484 96 15 2 3301 1261 194 40 775 11 20 290 4 2030 1731 3 1003 6,0
2 865 5 11 18 14 519 194 19 16 3594 2938 111 9 14 41 1926 3 1 13 1203 2 20 123 22 163 79 5 2 921 5 2 321 9 14 7059 38 257 9 14 4 580 9 282 39 2 221 286 46 6,0
2 459 5 2 9315 515 125 16 34 3211 1878 5 1342 15 4 1 521 5 3168 9113 2021 3 4913 10 14 1339 9 57 3641 11 851 19 9 204 1 185 8 4 66 12 271 178 72 1 13 5866 496 17 193 1624,0
10 175 6722 9 194 82 22 75 11 18 17 2 1 13 17 12 511 1322 113 3198 2 1488 37 9 15 2102 13 32 203 385 141 1 4 112 11 207 2 246 332 18 56 369 70 1 12 11 207 2 246 18,0
7 157 324 21 243 24 23 64 1089 73 91 105 1 2181 187 88 816 9 3 400 82 22 746 9 12 57 27 4 193 1 13 10 280 11 21 243 3 253 534 1051 31 736 772 10 114 22 448 201 3 10,0
2 4457 659 13 13 88 105 11 18 44 317 34 1 1 1399 5 6732 11 72 346 71 29 7723 1 1 5 2 4436 196 159 12 11 119 41 709 95 49 35 26 458 1756 3 458 6056 13 82 105 11 18 44,1
8 16 2 960 5 2 89 917 5 1425 2 1266 215 3177 1045 1 2 730 1825 17 2 1 16 4104 4 9765 18 1835 1 17 7744 19 1 58 6 2224 2586 9 57 410 606 15 1425 2217 5 2 8939 713 151 100,1
10 103 11 18 14 413 6 27 1496 19 2 62 98 8 61 9 7 840 1496 7 86 1496 944 30 76 92 3 313 7 30 1 537 5 1 54 51 38 17 2 503 71 17 2 102 8 2 18 2 739 1,0
135 175 4 18 27 1380 4 1655 40 54 4 1600 611 47 94 136 15 1348 3092 37 3193 751 24 38 84 481 249 6 105 11 7 22 29 2 8941 5 191 232 27 2 246 18 195 120 106 47 5 586 10 69,0
11 18 523 70 33 828 2 583 1054 685 876 1805 223 817 100 12 67 1 80 4 1 349 1 30 469 386 2 102 761 296 2254 24 1617 1291 16 51 882 1500 71 7 605 253 8 94 39 11 33 2 60 2,1
153 446 549 12 1 942 1 14 2 246 8293 18 5 2 2105 10 280 9 711 9 4 585 100 32 9121 1 1 1 1242 6 93 25 2056 809 314 8 408 17 41 171 3 153 9 276 54 8265 10 175 873 6,0
34 3360 965 37 2 5133 5 2 977 5 1 3 2 1402 154 60 11 14 4 53 1315 6942 1011 10 377 11 53 73 37 55 1614 9 14 158 3 639 3 53 299 73 9 515 46 4 226 443 4 846 36 3539,1
11 18 14 4 2099 15 4 216 3 4 20 8 825 9 14 4 53 593 2604 18 12 451 6 27 258 6 2698 4 727 19 2 727 14 4 1558 4819 976 6 873 16 11 18 734 21 6126 9766 220 54 255 4,0
9 7 38 1 6 65 29 85 404 5 547 1 80 156 197 1 40 1 10 69 56 470 15 6 86 136 34 2477 404 5 4825 99 27 9748 15 4 20 267 312 44 23 424 1 272 23 57 27 7393 1535 5,1
11 18 7 53 1098 248 1138 16 210 733 3 619 102 9 45 29 5 2 87 728 563 3 7 53 289 6 122 2 18 371 125 16 218 340 5300 1 15 4 185 3 46 997 36 7 6211 2 130 5 25 622,0
2 268 45 388 211 17 70 6 2152 2 1 5 1 1975 15 34 3567 1 5 42 110 3 2 2125 571 6 2376 70 2545 80 2 190 59 1 142 38 1 300 2 89 1 13 174 15 1 15 535 75 52 681,0
11 45 6 27 2 246 404 5 1196 195 106 8 4 9772 13 6845 7997 7 4 1 28 561 9536 10 645 446 606 12 28 3 1 9537 24 34 5549 8 144 122 79 10 974 5 2 5801 600 5 55 122 1451 49,0
4 53 1690 4659 2096 1 1003 6 27 4 574 5671 132 1 2 382 5 5244 17 932 879 1 142 2 1 5 2 3336 3930 5 4587 3 1 2 1 508 61 7 2 62 150 61 160 1 54 2353 209 4 1 105,0
141 245 833 8 2 1 5 698 3927 339 2 110 5 1 1 7 390 602 19 56 9 207 23 68 370 6734 7179 251 4 7635 5 4 60 1 9 58 380 4 8430 5944 2891 1 16 1538 5 1539 4 7746 19 11,0
10 712 326 2 1774 6128 663 12 11 18 14 447 21 19 36 651 270 877 2 272 7 8265 71 2694 1575 5 2 4625 3 7 233 124 17 121 3129 9 207 12 11 18 7 2665 84 17 121 3129 19 4 272 68,1
132 10 1620 534 15 4 328 5 2 1 686 215 2 210 18 12 1617 2 215 14 4 849 371 257 104 5 2 764 12 57 305 2595 3 410 72 51 1415 8 2 215 24 48 2 1017 5 2 6944 7 593 2,0
4667 1 486 11 20 4 1 2057 641 8 25 18 3 408 3357 49 20 14 28 266 31 544 4471 40 3075 1028 24 5783 11 20 7 4 2867 9 7 819 9 7 1 9 7 73 1 9 7 299 3402 255 4 512,1
10 88 260 48 45 120 76 4 51 440 40 3114 686 1988 6 934 8 2 2330 1626 15 2 1407 35 24 1603 4776 6 2 1 1 1 5 2 837 1146 63 3528 5 32 12 7 50 3 1097 3 376 3 1022 7,0
44 23 645 6 65 5302 965 8 30 6565 10 1382 23 159 11 2194 315 840 9 7 5201 31 701 3 4 336 600 19 1 236 15 3762 3 2238 7396 15 1 24 73 267 2 1 13 9 109 1 6 1 70 86,1
2 1775 1305 7 2 66 5 4 1 5550 1229 37 2 172 190 2868 6 2 162 190 951 1 4 4861 134 36 1928 17 4 51 1 122 1 25 238 6 551 63 1 509 8 1 182 2 1 1229 566 2 6838 8591,1
8769 112 418 247 1341 17 890 19 16 1020 1 5 792 820 4 9775 45 1 5101 4 1 2568 21 30 98 6 1344 19 61 7638 7 9 714 43 121 3841 7279 9325 721 180 37 1 698 1 1 9 58 8298 6 1181,1
10 69 154 4 528 5 1 17 32 1559 96 19 100 312 11 20 10 712 11 7 4 967 965 92 33 2 113 173 120 1513 8 2 1 28 651 2 547 5 20 255 3 68 334 9 53 73 44 23 159 11,1
10 280 2217 8 2 169 3 30 3524 771 21 1763 332 8 2 2151 53 538 31 316 10 377 520 12 9 14 1831 619 145 8 2 268 3 69 4 351 5 2 5352 101 19 147 9 146 1 70 6 1566 10 109,0
8939 824 8939 1 8939 1 13 54 153 10 57 117 6 1234 58 17 11 20 10 177 313 175 2 18 181 6 26 2657 46 89 84 3653 211 52 2 408 45 4233 17 77 96 31 2 371 137 2 381 114 22 81,0
2943 1 2486 1 488 80 7523 7280 2486 1 36 820 181 2375 6 1 151 25 6935 146 2486 8433 3519 657 1 45 4 351 5 84 1538 3 38 290 6 1 462 25 325 3 2 426 1 5 25 2241 79 4 918 172,0
1 2495 1 36 57 139 21 6 340 8 2 85 2420 484 1 37 3193 751 4216 6 343 291 4861 391 794 86 6 733 2 2060 8 11 84 169 216 22 84 15 8 169 1 61 984 50 84 15 8 84 16 56,0
44 23 374 1 1221 2276 46 5 9 11 20 7 155 177 420 30 188 218 1217 3 869 3 29 5 2 4752 1012 1 5 2 1043 16 5607 3327 3 6185 942 1 8 2 465 608 15 3766 21 11 1747 2 430 149,1
2 20 938 204 6 4 646 1205 129 16 120 7874 3289 2 89 64 84 150 7 2 221 1 1851 2188 57 26 76 3474 6 3237 33 7747 1634 19 12 233 57 26 1040 2 213 865 17 2 668 13 9 181 39 35,0
209 3 335 686 18 3888 47 5 2 1 2969 3017 1 9326 7056 15 2743 5 2 4792 119 20 7 3524 53 1 341 2 1069 461 2969 4705 8596 3 3017 1 13 2 20 123 4 50 294 5 1 726 616 8 2 689,0
97 20 43 2880 92 300 2880 33 4 673 349 1123 45 56 1 1 8 55 677 1 2 1 5 38 104 179 776 3 3268 6 55 518 24 8 31 3152 74 7181 15 4 1 5 1 1 3969 3 1399 5 32 1331,1
4 512 191 20 1202 2691 3 53 662 101 2 150 7 4 969 37 304 3050 19 601 82 22 369 12 262 23 125 11 20 9 7 313 512 2 371 5 2 20 45 2 2062 1 1 931 2 765 6922 154 5001 2289,1
10 390 117 11 20 263 43 9 9 206 434 39 147 70 3 55 325 21 275 2 98 11 18 14 740 14 4 1022 965 53 210 3 1444 10 2786 6 128 102 3 54 69 2 166 2284 15 47 141 64 1133 10,1
56 29 68 131 10 282 2643 15 10 26 326 2 782 186 4239 9129 19 39 87 5 171 3173 6 191 94 3889 188 11 1214 211 21 74 32 2124 31 2 83 8 2 18 22 6 139 80 2 443 690 19 23 118,0
4 162 98 6 358 1 163 5551 3 1 2039 456 6 65 25 163 8 1443 147 1 1745 25 1240 29 3117 34 4693 17 165 1950 1 3 1 12 28 1035 1 3888 86 2 3000 5 122 2 5551 3 2 1 1 3,1
44 23 427 998 1 8 1 3034 28 1 25 110 15 1754 2269 8 2716 1510 11 7 4 53 849 3562 2002 16 168 890 5056 1 276 1 15 6 49 235 398 8 11 1 2384 1 236 7 29 5 2 124 1841 8,0
10 26 106 87 44 22 32 5 2 3380 3097 352 96 10 26 205 495 48 2970 9993 54 100 147 9 127 3 127 176 11 162 20 1003 6 692 145 2 352 16 108 162 148 36 5088 186 3380 3097 187 992 4090 17,0
10 41 624 147 2 119 189 5489 10 253 9 33 1457 10 14 1241 4630 300 4 2972 9 7 4 85 119 10 41 645 9 282 21 38 538 31 316 30 21 31 222 15 4 803 393 9 160 9 264 6 105 32,1
11 20 7 73 180 387 682 3 205 158 5103 3 3741 163 63 4747 730 1338 6 3248 9778 1 7 41 4 5666 15 2 1 1 5 4 4306 173 37 2 89 1 1 6 2 234 23 4217 1007 90 5946 3247 17 2460,1
10 26 41 341 4 17 6058 6215 10 719 11 17 108 1013 29 6 1742 141 22 4 1 36 62 392 84 782 19 79 2 777 5 2 20 45 2 166 5338 4140 2 1483 8 117 16 4 252 5 2 7525 13 74,0
11 18 14 372 2 115 14 372 3 1397 10 556 355 11 18 116 114 11 18 211 37 11 18 14 22 158 3 990 2 658 5 47 85 148 3 1638 575 2049 1 5869 3790 5491 4951 3976 3 1993 8597 0 0 0,0
10 1985 2992 11 119 10 384 39 661 297 31 12 394 7 402 3 972 3 10 762 4 6850 394 57 161 15 619 15 12 3 135 82 35 1031 1630 485 80 2 394 207 12 41 4 112 920 3475 2685 7399 1 556,0
1693 10 88 39 215 31 32 481 32 6 717 3 35 2309 6 410 348 3 737 53 1 13 128 215 187 24 73 247 2 66 1077 142 32 702 3 54 44 23 699 29 2 66 78 126 27 5002 121 6573 13 2,1
3837 5747 11 14 553 373 10 1733 8 2 773 17 17 34 537 3 713 224 3 10 199 10 14 164 6 1 46 55 497 72 8 2 1 1 4943 3268 553 11 18 986 56 51 1054 71 231 223 33 4 754 394,0
11 18 7 197 4 762 4 402 17 32 23 83 46 48 36 24 641 11 20 469 1 79 9 45 56 50 115 40 231 39 12 174 650 597 12 4 2223 2760 18 7 84 79 5 30 115 7 39 597 4 1666,1
10 212 11 31 2 1342 20 1383 234 316 654 2 5424 315 578 1 2439 5 2 1574 5 2 20 7 53 50 1 53 1 9329 25 3674 5 2 4556 936 80 6380 3131 43 1 1 2 932 5 2 3476 1898 2 644,1
10 175 260 11 18 1242 6 75 136 4 2242 330 641 5 9 7 1096 1677 3 3628 348 406 29 5 2 246 96 10 26 106 8 4 201 201 1456 13 8 4 1 98 9 1525 70 5 340 1577 702 10 3 1550,0
11 18 64 9130 70 58 39 9 6050 58 2 274 896 110 5 11 1 273 18 37 25 122 1 13 11 221 304 1174 2679 823 25 1453 2402 122 5 4 2084 1 8 4 383 1 595 507 356 2 7384 1576 1268 1,1
1417 1980 5358 176 2 192 12 11 18 14 92 140 198 97 1 13 5947 20 3339 431 97 906 23 232 26 199 5 743 4666 13 360 4 1 40 4 1 140 146 22 292 12 84 82 22 105 11 18 900 23 26,0
11 2148 4 320 833 180 19 17 4 755 23 124 1698 51 71 403 148 3 714 2 89 902 5 11 18 14 157 19 714 3 51 714 87 5 12 14 4 718 5 367 1 43 263 6 244 77 13 13 2 89,0
10 103 11 18 45 188 9 32 9 45 64 619 214 12 10 68 109 75 46 5 55 415 9 45 619 266 102 7 64 1 118 2 239 12 432 3899 58 21 2 1598 3 432 374 597 2 158 524 127 165 268,1
1923 1592 7281 4633 595 31 2 330 394 8 4 383 6357 521 28 7 388 366 1015 6 3312 1927 4590 72 6 25 766 2867 2 507 7 1 101 79 29 5 30 202 3238 2246 5870 45 76 2010 17 34 111 893 297 575,1
52 2 583 314 7 171 8422 623 1 2 171 6737 4 18 45 4 1244 1168 1501 19 478 9 14 4574 37 48 48 7 4 1389 1 5144 36 7 81 654 4 4822 171 5251 255 9 54 51 8141 12 11 1078 1 5,0
74 605 103 5 2 673 15 2 6854 31 8775 85 1217 37 2 1 607 16 2 1151 5 2 701 1 3 1 313 79 2 1 607 14 17 2 87 170 673 138 8 2 1716 3 2 3497 74 65 4 375 8775 5,1
10 69 76 266 959 6 312 1 17 177 4 1 16 32 30 1 782 6927 3 1898 696 3 10 208 131 2 89 7046 5 2 18 14 50 9 64 927 2 319 214 129 145 91 187 15 2 18 4657 21 70 3,0
29 5 1 5801 3 8438 335 96 1077 4 3405 846 8 1602 5 34 5105 100 1539 1266 33 2 3840 5 2 437 5 4 254 36 1 17 34 5105 2 846 265 664 34 5105 100 1483 46 5 2 145 5 4 494 21,1
320 110 943 8 4 178 619 1 107 4 896 141 233 22 1 6 442 368 9 19 35 82 4 320 294 5 6855 2 1 6104 2747 37 2 371 9 207 15 3987 15 9 64 14 3 2 2483 5 367 14 233 54,1
1 2774 4 2602 1 4 954 1 2079 3 2833 9131 4 487 1 3 2 1529 5 1130 394 485 31 2 922 5 1420 8747 1 33 4 1332 8439 36 937 25 401 1721 747 34 1125 5153 1 5 1 3 2426 2 1 31,1
10 14 53 1997 6 65 11 20 15 170 5 2 9785 1925 20 1383 62 4 168 467 589 10 208 946 12 10 222 53 1 6 94 12 1136 21 376 4198 3 261 2 514 61 6557 21 2 1606 505 5 122 10 81,1
11 18 7 64 84 87 5 9 276 39 9 14 740 361 8 4 1237 40 4 3325 219 4 1256 6036 19 32 74 65 5 9 7 29 4015 48 24 47 1 12 421 8 4 3291 12 24 41 684 9544 4963 16 3466,0
10 103 11 7 29 529 5 4 1 68 65 1851 1026 189 16 25 1865 547 508 176 3 39 8 32 8600 94 219 4 727 8 9 197 2 727 9 57 27 29 5 104 1 94 19 2 727 7 49 160 8600 94,1
10 212 11 18 8 2 773 3 14 1560 1398 33 9 91 176 12 14 52 3871 5680 14 4 50 542 22 2 6218 3942 1 7259 59 7 635 586 11 20 64 3410 70 15 29 5 2 51 2723 778 299 1643 96 86,1
195 106 11 20 1114 127 1 390 1 16 732 1799 1 392 4 4240 236 15 4 328 5 148 136 15 998 6119 1 3 2948 1 58 2 1618 10 109 199 34 301 99 1931 2 3127 39 6119 3 1 8 143 608 356,1
2 291 274 102 24 32 4819 3 248 23 62 227 723 17 29 5 95 1 4949 3943 6 1 11 14 170 5 2 5059 1954 31 1 6 75 4 2244 3 1 2 1 1540 6 56 1 13 91 219 2 6918 1275 1,1
8142 1 89 5142 21 2 193 275 14 4 847 29 59 716 39 4 1308 1 401 1 3019 3 1 19 6441 1 13 10 26 205 427 42 15 34 301 3 69 56 306 59 624 11 183 16 42 622 139 829 10 155,1
11 445 3471 741 32 38 237 10 69 2 3034 5 380 1753 21 2736 38 2 2942 67 64 50 2 591 111 14 741 1267 2 5948 687 7 41 203 1 45 6 27 2 113 102 8 2 7528 215 8 55 677 2 66,1
11 18 7 22 267 231 10 384 44 23 184 6 105 11 239 5 508 8302 6 363 94 11 442 7 4 6289 6 2 3128 403 1 3063 1 623 1951 109 105 11 18 15 17 2 148 9 716 2 111 1 9333 4,0
11 7 248 156 915 43 4 4964 6134 6739 266 6 3683 46 383 1 3 6657 30 406 32 76 223 154 3 229 19 2 1098 331 7 137 1 13 49 160 9 307 7 2054 3242 380 2 228 5 1 15 59 387 114,1
654 2 1 134 7 43 4 221 36 6740 2 1402 3460 259 5 1 15 4 98 5 1 16 25 5194 1614 10 334 2 660 654 79 197 2468 6 4 173 2123 1 1528 61 10 152 26 1222 6 70 40 877 58 21,0
11 18 14 390 1155 4 4665 906 3 536 5 97 66 41 309 70 147 291 4919 1 127 7402 6551 31 217 10 434 39 10 14 147 34 418 5 1 3 1 10 395 54 810 142 2 213 18 1 1 8952 3 1,0
10 227 2 1 3313 10 227 121 1 137 2528 203 777 612 439 33 1 3870 37 1 599 1 172 1086 3 338 59 81 1064 2 847 777 37 1 1 452 316 3313 49 4 1988 5804 6741 3 442 352 835 1 3 4,1
11 18 992 4090 21 165 687 10 26 34 306 617 182 297 555 8 11 18 3 1363 95 80 4 888 3702 8 2 754 2702 270 44 67 1997 3706 32 27 314 3 506 3 74 466 26 6 120 26 250 60 990 33,0
417 535 131 154 10 371 6561 11 18 7 916 1 13 6055 1950 7 85 8 42 228 5 2672 1 15 7 1 15 832 3084 28 7 34 1 1390 8 6 1 42 100 2 321 5 4 2148 340 3084 7 1567 80 4,1
447 21 4 4382 6128 1 663 31 2 8005 2110 1504 112 51 71 769 6 1021 3 198 121 1145 4 364 4 6104 1662 832 1 1 1 4 1256 1 1508 61 28 3 25 296 1 1 6 1 63 98 833 80 2 765,0
10 26 106 11 20 31 225 217 3 10 222 126 2243 33 9 2 111 7 402 3 2 869 200 903 3 1736 937 70 21 2 1321 5 55 2128 923 10 126 103 6658 1874 7 2 5307 512 20 0 0 0 0 0,1
11 119 160 390 56 288 165 1355 108 2060 139 6 34 4097 6 82 47 1 3 165 1355 197 1904 35 820 6290 664 4 580 79 297 36 5493 4 193 333 16 4 1010 4145 7 555 8 4 580 203 19 54 44 35,0
11 18 14 38 84 9 14 158 17 4834 48 10 199 10 14 155 147 4 1854 5 4 84 18 4 981 17 121 5682 2 7489 129 31 2 130 69 70 1051 356 55 1 1385 2 230 14 2061 194 19 6060 16 1791,0
4965 4241 7 136 4 1182 73 31 225 15 34 542 10 118 441 76 92 249 5 17 398 4 167 5 608 16 2388 19 59 6292 2 1185 165 60 42 236 15 1 1 14 3923 1764 1 15 927 138 14 22 560 1594,1
3340 7 661 4 1 295 976 17 2183 2261 6 350 3 163 4 162 1032 2 8304 1 1 80 63 1 1 13 1 185 16 3975 476 2 113 5 61 7 52 760 3130 3677 25 590 46 5 1 1915 31 1 2150 6,0
1498 4 1081 1528 21 2624 3 1201 4070 8 2 3684 1140 5 2 169 1902 7 378 5 84 2525 2080 588 16 1 2388 22 62 57 9 27 2554 6 2 8128 5 87 296 1 11 1 404 5 163 265 125 15 41 4,0
587 10 1154 11 20 37 1 17 55 444 17 4 993 1000 21 25 3406 79 2 991 1023 69 4 929 8954 8 572 13 19 74 801 9 6 105 9 586 41 17 6385 1 13 3 141 723 19 11 45 188 6 27,0
