sequence,label
4965 4241 7 136 4 1182 73 31 225 15 34 542 10 118 441 76 92 249 5 17 398 4 167 5 608,1
3340 7 661 4 1 295 976 17 2183 2261 6 350 3 163 4 162 1032 2 8304 1 1 80 63 1 1,0
1498 4 1081 1528 21 2624 3 1201 4070 8 2 3684 1140 5 2 169 1902 7 378 5 84 2525 2080 588 16,0
587 10 1154 11 20 37 1 17 55 444 17 4 993 1000 21 25 3406 79 2 991 1023 69 4 929 8954,0
8777 3 1 9545 169 191 39 48 24 1 8 4 2599 248 9 68 27 1059 1139 44 23 105 9 8 2,0
123 241 377 2 4146 216 119 2 731 3361 2277 29 4147 2571 1071 4278 1 1 107 6950 43 25 162 18 1,0
73 1910 156 1251 463 5 2091 169 1472 2 1 865 5 652 2 511 16 3208 7 177 1496 3 1156 19 30,1
1 1426 2 1182 36 768 171 1 1 1 290 21 2 2926 5 255 4 169 680 676 8 5806 3600 2 583,0
10 212 11 18 8 2 754 5 2 316 52 10 14 6951 142 2 4220 3 48 14 157 324 21 6 105,0
11 18 290 2 115 509 2 914 499 1 34 8305 37 250 765 6742 21 4 1 21 2 1814 505 5 2,0
319 216 207 205 34 750 2044 165 146 3 91 23 75 4 319 216 12 7 5037 1105 39 1 17 463 19,1
145 8 10 69 4 64 4956 2972 189 2 3043 5 5489 137 39 467 125 8 4 3160 49 16 108 2130 1420,1
831 1 5496 6 25 1 625 1092 5999 7 4 2834 3 1496 1 755 7530 45 410 606 17 255 655 2941 1194,1
10 1537 12 87 169 191 649 662 33 1603 1570 19 49 2 529 7 11 52 23 65 4 407 39 11 23,0
2572 1716 7 43 15 72 249 15 2504 121 2990 9 7 400 34 373 463 5 4 20 38 373 8 192 12,0
48 7 4 1419 200 4 20 3 4 18 4 20 2905 5 490 7 1519 17 1069 1 4 18 7 49 4,0
601 1 32 215 3 82 22 139 65 11 18 2 1523 7 322 5060 3 2 4640 102 8 2 215 3194 4,0
388 34 8148 20 12 7 22 92 33 1 1 40 2 1 11 7 4 1 34 420 319 216 16 1 183,1
500 23 41 26 6 26 4046 52 147 2601 191 44 23 68 41 1 121 98 142 2 1 411 133 500 4,0
1 161 31 1 2863 13 11 20 7 346 4 2701 66 43 4 818 122 8 4 1 19 2 6270 1 5,0
52 78 10 120 794 2 1 2092 21 1 92 70 103 11 2364 14 156 3616 2779 601 1630 70 6 1 55,0
433 1 1769 1 1052 271 21 3 21 128 3 4 718 5 77 1 259 1492 12 67 8 2 754 5 4,1
1 9986 7 29 5 55 2609 187 9134 1 7 22 29 5 25 113 25 1 1 228 181 894 3 54 3818,0
11 7 4 3764 659 18 17 241 36 3836 12 700 1952 45 433 30 1274 17 3554 1217 3 30 288 5 3686,1
2 727 5 4 190 21 2 1 5 311 7 1 33 2 4860 2 8010 521 5 1 8 3540 1962 8 825,1
2981 123 11 134 895 29 5 2 1 3 1 94 120 92 1412 417 1214 8 2 1145 81 606 15 1902 2822,1
49 34 4422 976 5 4 18 137 43 4 997 36 1 3397 37 303 100 28 204 314 3 937 95 8 4,0
10 117 6 105 11 18 4 167 79 5 32 2 662 133 43 2 1 10 39 1 79 35 24 662 55,1
1707 710 1232 3462 3958 13 4 351 5 151 145 10 1242 6 65 2 89 739 96 8 11 3107 3 14 3781,0
47 759 138 21 878 26 1 846 4469 846 6 2 352 1214 4139 96 5 2 169 19 257 9 7 4111 1696,1
10 280 11 18 17 2 888 1 54 28 1951 28 14 2 246 1 781 10 26 6 198 4214 6 12 6735,0
1416 208 65 659 17 241 889 8 366 6 2 1272 5 11 66 539 16 1 861 3 16 3029 416 44 23,1
10 26 801 6 22 260 49 821 18 1333 131 54 153 11 18 114 22 75 2 113 759 11 18 92 55,1
100 4 53 662 3057 583 61 392 23 12 1005 4341 1 263 734 1 13 1437 5463 15 530 15 2 108 1,0
10 175 131 72 43 11 20 10 103 9 2352 17 397 15 82 2 1782 2689 21 138 10 1477 11 43 108,0
10 222 22 38 172 12 10 175 377 1051 31 1 1 4 351 217 19 47 116 8 32 25 151 5 1191,0
8 162 5627 34 3841 6223 720 1147 3 857 4 5259 445 132 2053 2 1 1731 1 2389 698 7728 28 7 4342,1
2 949 7 135 10 1835 1476 58 11 18 3 2 145 7 135 10 1477 9 19 10 530 1756 12 10 69,0
48 26 76 104 3659 12 10 26 106 8 61 9 1505 12 2 1325 14 21 2 342 505 5 2 8443 2,1
10 212 11 18 234 316 3 199 9 14 519 9 45 30 382 10 470 23 57 131 47 5 2 133 16,1
417 10 648 11 4 402 18 22 29 348 337 4 819 180 5 632 112 606 1638 3 148 4 85 7258 5,1
10 57 39 6 118 44 241 118 86 10 68 75 4 928 5 2 18 174 2 98 5 2 190 30 76,1
10 212 2 18 5738 3 91 10 1149 801 6 970 9 2 853 7 12 921 708 7079 37 171 79 74 24,1
10 69 47 1 43 11 18 10 2630 9 57 27 2 626 905 5 2461 4 2373 18 43 1235 107 8 2,1
52 10 89 212 11 20 189 1749 589 10 1059 9 209 19 112 51 19 9 1473 16 70 12 616 2017 3,1
1136 7 156 85 18 1220 998 3449 4560 10 89 1866 4560 8 1 3 195 106 4 168 5 25 96 3 28,1
8 2425 162 254 3060 265 37 4 383 507 8 1826 3014 2 3832 2245 5 1826 31 4 669 3153 3 204 7373,1
450 4 442 5060 4714 5110 11 499 488 46 6 27 34 1 2300 4477 2648 333 499 16 4 442 3584 279 2244,0
11 18 1621 2332 137 43 4 1 8 47 1945 675 588 1194 219 157 164 17 11 18 1725 270 1549 5 389,0
10 14 266 959 6 2 7881 19 52 10 2289 80 2 773 10 282 64 8 2 1318 17 9 31 12 791,1
164 80 65 1635 6065 10 282 665 245 49 6 103 79 2 5952 309 6 72 870 6 4280 49 2 18 14,1
10 212 1045 3068 31 2 1 20 1383 3 424 9 8446 1 3 1094 8609 24 85 15 365 3 526 2 20,1
1 64 672 70 10 175 1129 9 15 4 84 18 19 2 943 41 451 101 3185 3 1 17 9 6 7378,0
8957 7 43 4 918 826 12 679 4 8957 12 7 413 6 3352 32 1 142 2 644 5 2 339 302 9,0
1834 158 1121 1179 10 14 6951 4220 538 29 316 151 589 354 566 11 3 4 1 624 10 14 3610 58 538,1
30 4 967 20 15 9 392 171 250 62 585 6 65 2 183 8606 7535 8 32 25 2982 3009 79 28 181,1
11 7 400 4 208 65 20 2 310 173 8776 1 81 111 15 1 45 1242 6 1931 2 53 2993 5 2,1
10 199 11 18 14 1401 16 322 1311 353 33 1 1 9557 1 13 1 1958 9557 38 1246 16 1 248 1,1
10 1129 534 4 226 5 4 1 5 4587 94 3 15 136 48 7 62 29 150 12 8397 70 37 2460 4442,1
12 11 18 45 76 1 6 2 1656 5 4 1 15 3026 12 553 7 345 357 222 10 2 62 29 12,0
73 219 56 144 115 6 1103 5 30 41 34 1329 6 119 47 133 5 1432 543 3 2390 389 61 68 500,0
11 7 2 113 20 2 4838 351 45 120 92 3 44 23 103 11 7 4 5313 91 23 712 106 97 5,0
47 83 8785 142 122 728 37 29 150 40 29 393 6 2 362 197 1 34 861 381 1 21 6 4 1065,1
1 34 1 1 8015 3178 7 8 2404 5 1483 80 2 342 922 1 25 1 1 76 803 21 2 1 32,0
845 6 1368 109 120 120 176 105 4 574 18 16 1373 4530 8 9 85 3111 498 9343 11 18 160 2915 1,0
11 18 7 359 219 56 366 189 9 19 38 7 939 3 7292 339 23 939 3 7292 7 8152 51 158 71,0
10 14 266 959 6 11 38 72 107 4 193 328 5 2 272 187 52 9 354 46 10 377 520 9 14,0
15 205 11 7 34 4922 430 5 2 4238 243 539 4 167 5 1485 43 1 8 2 411 169 3 92 297,0
10 64 8 495 147 11 18 39 87 5 2 83 12 280 9 10 282 245 12 10 14 366 7191 5498 7,1
251 76 4 5251 10 68 370 23 12 2 6630 7 15 1766 4 1083 6 1269 5102 5251 1 3819 1224 3 86,1
165 330 2557 660 1455 98 335 154 2 6001 5 11 18 11 18 7 2 289 463 5 86 4 1919 191 18,1
3215 3250 2954 7 4 519 659 9 2277 4 735 4840 5 2 445 4 85 2651 5 1 411 151 3 1748 219,0
1 196 27 15 72 43 1 4 1 2095 15 43 1191 1 15 4 3684 221 540 6 1 824 3 960 208,1
10 26 280 11 18 3276 217 3 109 1228 6 27 1 33 30 1 4643 7760 3 3676 85 7083 33 32 5,1
44 62 10 69 326 2 710 33 2255 1 1 21 138 240 71 266 31 2 641 5 127 37 4 9144 1113,0
54 153 10 212 11 20 52 10 14 53 183 10 458 670 2 66 5 1268 2 1 3 6752 36 1 3539,1
767 7 2 375 1 5 2 210 8 277 7 4 1 218 1 1 7 22 32 84 19 1 8 1812 6,0
257 87 1454 26 112 1758 5 25 163 77 71 340 1577 5434 6867 1082 34 475 610 5 1 8 2 1 37,1
2858 1 236 7 29 5 2 1949 8 20 6847 13 10 103 74 68 32 227 17 8612 79 1728 32 9543 16,1
86 82 23 182 4 180 5 2222 4903 148 3 262 295 136 4 359 18 1 1 45 2 1412 8965 1553 7644,0
2 1 18 1043 5 2 538 4561 3 411 4462 1718 16 2 1 5 2390 1048 8 2370 96 3 1040 16 2,1
49 4 1157 50 18 11 29 666 46 6 27 11 7 2 545 5 20 12 195 76 266 17 1912 560 609,1
10 114 22 527 72 37 11 20 19 1 10 114 22 527 2 18 6 27 11 84 1413 796 7 22 771,0
10 175 260 48 24 83 46 48 12 114 22 39 11 18 10 199 9 14 2 1599 18 10 69 120 106,1
3327 606 632 17 25 1 608 3 25 5046 3809 290 4 273 1 16 11 20 3 9 496 1246 380 3554 4587,1
387 448 46 1438 158 285 21 389 238 3 2 4343 8 4886 3088 1 51 890 46 5 2 1 2860 71 30,1
199 4398 1 2651 5 2 376 9564 5 311 4 383 19 1 633 5 29 5550 5289 16 2 2378 300 2 2659,1
40 241 324 26 1692 2 192 12 89 718 5 702 24 1622 101 72 33 169 1 13 10 384 623 338 36,0
4842 4231 5 2 443 7 29 5 55 1 94 9 45 165 150 23 57 184 8 4 20 39 85 29 5262,1
10 212 11 18 21 2 5750 1241 3 199 9 14 375 261 229 9 14 447 21 4 289 134 7298 6393 14,1
450 251 34 390 3415 230 51 43 12 305 11 20 7 126 4760 1677 41 79 9 412 108 310 148 2054 3242,0
10 159 2 6711 5 104 878 5930 4 112 2347 3 8 104 3089 159 12 35 1 2 18 37 4 53 1587,0
10 14 1 200 11 18 3 19 2372 1 1 637 6 30 2589 330 878 641 10 208 131 146 49 4 1465,0
8155 9 39 1 7 3526 16 1597 133 248 45 34 423 717 1 360 9 7 43 4 254 471 5437 36 7,1
510 33 3501 2071 3 3257 37 4 272 33 1 1 4 183 437 1 1 1 6719 4 53 574 4347 3 42,0
385 2 87 3029 3 1121 5 7141 997 94 7 6668 1 116 2 1 667 37 4 64 310 230 33 1174 1,1
8 2740 5201 3 1091 16 51 3364 71 8401 3062 45 1475 2 173 3 1 532 28 455 6 1545 3398 8 11,0
1 2061 7301 5 2 233 87 3106 5 32 3533 1 36 405 1883 1204 3271 996 1 3 4012 3555 8 25 2904,0
114 241 5749 11 20 40 14 9 62 2 269 770 12 69 620 3256 337 6870 200 133 30 587 153 10 1455,0
2991 330 21 2 960 5 4597 197 4 1065 354 4 1 3541 5 1548 94 5264 11 7 29 5 2 113 4,1
87 5 2 759 21 11 18 24 1175 38 10 199 10 57 350 3 1 2 2892 10 354 46 5 11 18,0
1 2936 1 247 33 1071 7885 7 47 425 5 1925 1731 8439 455 8 2690 464 2191 3 6 788 962 28 1475,0
134 16 2 1954 1145 406 207 4 402 18 19 141 178 245 9 14 109 984 6 27 231 51 71 4 340,1
23 140 109 120 54 1129 6 105 11 18 9 7 390 373 11 207 34 1 9 7 38 1397 3 3601 9,0
370 2 853 141 4 226 1 6 65 32 128 1175 710 33 38 104 83 61 7 81 2 274 283 135 10,0
11 20 1613 55 616 194 6 105 9 428 217 2 115 45 1475 19 2 465 3137 93 9 3907 13 2672 1260,1
39 2 898 3384 10 222 37 5186 1 3 10 14 6873 6 39 11 20 187 22 229 954 3702 4987 26 10,0
196 2940 1203 11 18 14 2 246 18 120 10 395 54 105 9 32 9 14 38 84 11 20 7 155 419,0
280 11 234 316 3 14 1 127 33 2 5265 66 360 2 310 110 943 3 2 50 1 8024 1 37 2,1
9569 137 6477 9506 12 1 1466 1 7 1866 8 2 2139 5 1 2 1332 4425 7 1 46 3 768 6 4,0
11 18 876 1373 1 1067 8 4 3361 1407 643 12 9 876 4 345 84 230 16 737 1947 396 12 9 188,0
69 10 4801 878 154 2694 11 269 37 6367 446 26 4 351 5 600 5 55 122 145 141 1922 4802 52 10,0
2 2078 1 5 250 1 6 250 202 239 109 992 6 1 70 11 345 4622 66 5 4 1 4887 3 2228,1
11 499 7 38 84 30 643 1 17 34 1722 469 386 1 41 73 1 175 54 260 54 4970 57 262 46,0
11 7 4 53 847 4095 915 9 45 4 85 756 209 102 3 47 53 50 111 261 37 1 1 42 228,1
2 115 517 1 8006 45 223 263 8 96 19 1609 3 7 266 17 25 1377 193 585 28 2271 5316 8 4,1
9 188 6 27 4 615 993 189 1 43 86 4019 9 14 17 97 367 6 75 555 16 97 1 331 100,1
151 589 52 8457 1 247 21 243 9 14 205 2 5886 3 1 315 61 10 1616 3 801 6 850 3 65,0
11 215 92 17 1 1 1 7 661 4 215 5 9806 8 2 122 5 34 1690 238 8 3482 15 106 142,0
10 184 2 224 5 55 122 145 12 14 990 21 11 1155 1329 17 4 18 2 111 14 2920 10 318 6,0
29 5 55 482 94 61 45 76 4042 33 101 104 18 1 34 6276 61 1 70 22 62 510 33 2 5499,1
30 320 6 65 4 752 216 12 123 22 26 2 1 134 465 11 45 1160 111 37 186 896 823 3 81,1
5 32 2 94 5 2 4462 629 1768 6 1 2993 5 2 50 3763 440 912 15 114 2 6876 10 384 417,1
11 7 654 2 337 969 5 11 20 251 76 740 154 8 3 3 8 38 104 789 9 1651 70 5 2,1
11 18 9807 39 56 77 2 1153 5 2 2038 20 1378 3 263 174 2458 9 6228 13 1179 658 1311 353 560,0
3730 1278 25 1 2835 117 42 124 1553 1998 483 8 11 443 1 216 12 186 412 3 7 510 33 1608 6136,1
4 1415 755 9577 1 37 2330 1 13 41 1 13 1 1 7883 3 2800 1 13 4 1 1 1 1325 2346,1
1 24 164 6 26 6 82 4 167 124 71 11 112 1 5 4 20 44 481 164 6 75 2 203 425,0
826 1 7 29 5 143 1287 96 12 7 322 483 2 8320 19 7 442 2548 9 64 1651 70 5 2 172,1
4 345 5062 4422 976 87 179 8 2 20 161 51 40 346 39 19 91 48 24 5053 179 41 1282 8 39,0
9 149 557 53 387 19 1712 29 134 68 93 4 1419 4 193 1 13 760 1 113 1 1373 8975 311 7,1
141 4 193 328 5 1 547 19 11 20 33 9162 16 47 1006 37 1 309 70 1107 9162 69 4 8166 4695,0
11 2943 20 1441 2 1267 169 5319 5369 8 4 7299 4126 3 1 171 8 2 1487 30 34 571 6 1 1930,0
11 20 14 178 50 10 222 22 101 193 4 328 5 2954 19 11 7 4 18 12 14 92 6 343 368,1
17 25 89 120 2056 11 20 45 47 4426 3 2733 382 8 2 113 191 20 1628 2 5700 5 121 3022 1,1
11 20 2940 237 101 72 3608 543 101 72 1252 3 565 2 111 181 53 1947 3 7 1279 327 2 62 283,0
1155 571 6 334 1158 6 4059 162 607 1 2 108 26 157 6 82 16 244 77 3 72 5 49 7 293,0
10 14 345 266 959 6 11 407 9 2561 3 561 249 2 306 5 287 255 4 872 169 775 18 99 26,0
29 5 55 1948 325 1 70 11 445 3 9 7 101 1526 264 9 2429 2 1227 5 4 332 445 19 23,0
2620 1 4437 1 2 337 8 2 72 2700 3481 2555 7 387 1059 6 27 2 113 5 2 291 132 10 159,1
4 1230 112 919 430 16 32 2 626 903 2100 2433 83 5755 58 1 3 1 5 7288 1124 81 3021 34 279,1
7719 7 4 1 821 1589 174 4 580 813 16 4 584 727 9 412 577 183 577 5283 577 1653 1265 1 3,1
1 10 41 117 11 18 6 1625 70 3 55 7749 358 11 18 4 167 3 10 222 41 136 4 620 328,1
1 37 238 3778 298 1918 4 1 2556 5015 36 204 1476 21 52 25 482 1 2556 1793 1 1 1406 28 2610,0
5 256 10 57 26 6 198 11 20 46 5 15 55 1801 14 2 274 906 786 5 278 664 4 835 1,1
1 78 205 139 185 15 29 5 1 87 2431 1424 8 1 479 63 7 56 762 43 12 19 11 445 257,1
1 1 3903 7 2 2117 5 11 18 59 298 42 228 206 1 8 4 6930 19 126 895 566 42 1979 3127,1
10 4115 21 11 52 9 89 1 3 486 9 4 3488 8 2 754 710 1 12 446 198 9 2 3860 5,0
41 79 287 7 483 2 607 5 123 22 384 35 24 359 44 121 541 1151 11 20 1322 124 26 1 8978,0
1301 1 1 7 4 20 43 4 183 252 1 1 8794 100 4 821 296 18 340 3 701 183 331 3657 1,1
100 4 1 2 9584 24 1 3 2 6215 1 1593 2199 2181 265 6 2 6386 5 25 444 7408 1 1 3,0
11 18 14 4 994 420 216 43 1 1325 107 7090 6 347 1 3 4751 44 4 20 39 11 14 107 92,1
49 68 23 131 43 2 20 487 953 475 819 1156 602 128 631 24 22 193 194 6 1672 2 1450 61 7,1
10 222 38 672 11 18 309 70 528 1 46 5 55 60 3 1759 1647 138 14 2 9762 2687 2202 20 32,0
11 18 7 32 1 6496 717 37 435 6 130 15 4 1754 9810 2182 2 1078 454 1 14 72 124 16 9810,0
44 23 24 889 8 2720 51 43 11 425 5 150 1499 8 700 4641 48 7 34 310 272 471 9987 8591 40,1
9353 832 7 22 4 3136 92 18 30 51 39 2298 408 498 1338 932 64 1197 1 1877 92 8941 1967 1940 2980,1
8 32 3906 10 712 106 11 20 17 104 151 19 2 168 217 10 26 2309 6 93 524 5 9 1234 8,0
11 7 2 62 150 10 78 27 468 6 161 145 21 37 2 329 3 131 146 12 8460 9 8460 264 3,1
1322 103 317 8 17 47 574 1 52 2 865 5 2 18 290 277 3482 200 108 102 15 35 1929 1961 40,1
10 280 11 18 447 21 2 50 782 138 3 10 466 93 12 1457 2731 13 2 89 351 224 259 12 4,0
4 85 2590 5212 1011 37 2 911 151 45 2590 15 4 3718 8 34 1915 2356 31 4 669 2567 1141 100 235,1
10 5807 260 12 2 113 893 9331 8 1120 151 14 8 17 108 1013 13 13 2743 1275 1532 14 31 25 87,0
132 8 4 1518 1 142 2 1010 1113 5 94 10 354 566 421 206 2456 452 457 49 4 1 13 10 2020,1
4014 156 18 16 1 1 3202 7892 3 1275 1 15 2 1 494 2488 11 18 123 22 4495 21 66 19 697,0
4 641 5 123 22 873 6 2487 86 737 2215 3 6578 84 11 18 7 0 0 0 0 0 0 0 0,0
10 227 7292 100 147 2 89 1 10 2289 46 3 1856 2 364 5 55 1145 83 140 105 124 96 3 182,0
2 87 6062 18 10 26 165 69 2 6626 4666 13 816 3590 72 5 2 18 7 504 1 13 3 22 73,0
11 45 188 6 27 2 246 18 10 1 120 106 1 8 11 18 41 123 22 26 49 28 708 6 27,0
10 39 1309 563 50 1309 563 5 1 8 2 316 2258 12 556 27 1920 146 195 65 104 5 95 15 307,1
781 195 280 11 18 1482 146 10 26 1 9 2739 21 2 5892 10 26 1619 428 83 21 48 3545 10 26,0
11 2479 76 4 85 1212 20 2 111 64 7 50 31 225 8 4 161 5987 141 398 64 193 111 425 5,0
11 18 515 16 2 274 110 3133 8 4 6581 8 4 1336 4222 5557 33 108 1 2 6920 274 110 7 549,0
11 66 43 291 367 7 4 53 2522 1999 43 1 4711 1073 1 1 2 5631 2521 1 1 36 7 43 3,0
89 3 7166 10 424 2 663 33 1262 1 30 2 239 5 191 12 204 483 121 2500 3 3677 16 23 305,0
11 20 7 38 172 10 109 1615 86 183 266 1262 9509 561 8 10 377 90 380 8 4 85 20 433 2449,1
10 69 6589 1 2 89 2818 5 11 20 120 229 9 14 341 6 70 21 269 31 1235 251 6389 4 307,0
44 23 39 914 1683 3 2014 5571 91 23 78 117 11 18 13 13 2 307 281 24 33 237 2 113 10,1
4 240 682 112 20 23 41 196 6181 13 257 240 2072 3 1558 31 217 9 2807 496 3 160 17 50 2216,1
11 7 34 587 1270 5 2 2770 634 272 5 2203 1874 10 175 131 9 7 663 40 53 50 19 35 92,1
10 109 1455 2409 300 4 18 109 11 18 114 2 1 13 132 104 83 2280 2 1 5 875 191 96 127,0
49 68 10 131 22 15 84 15 104 138 26 92 9 46 6 27 2 62 283 10 54 280 11 20 12,1
1835 1 15 4 795 6 2 9330 996 2527 215 11 20 734 1070 21 30 401 16 4 162 407 89 125 44,0
4 484 4155 5808 7 506 33 4 5261 997 21 2 129 5 25 2184 580 31 25 2580 4 1249 26 8981 16,0
467 5 2024 7 29 5 2 87 2382 348 3 1079 96 10 26 120 106 8 56 98 3040 40 784 57 10,0
8 173 6402 982 3 1 1 1 1116 2 401 5 817 16 2 770 5 2 53 89 4011 5 63 682 1,1
417 840 9 99 26 76 4 50 18 4 117 1 723 17 2 1 7306 19 7 22 4 4971 34 209 66,0
23 2546 62 2 113 1004 3056 37 1 590 1 3 1 6 121 2451 1 121 1 7 2 1949 12 1018 1,1
11 7 34 310 20 43 2 102 8 4 1131 4823 824 63 671 1447 3 5289 16 244 77 9 140 26 1242,1
11 632 2536 1 243 461 204 4 8325 37 2 477 236 33 4116 11 7 2 66 5 4 550 4021 1389 134,1
10 280 1553 5 4 239 17 1 4122 235 62 8 9 17 189 224 3 45 29 201 129 2 3271 3365 685,1
7992 7072 36 1651 70 655 5 4787 998 1838 2 320 180 5 34 209 112 813 12 1053 31 4 1 1017 3,1
11 18 7 858 3 22 158 31 32 2 115 149 54 93 288 47 1662 36 496 21 2 1 5 1158 1938,0
257 10 14 1339 12 446 39 9 4 112 51 11 14 126 406 34 1143 20 48 67 85 353 33 32 2,1
787 11 4 330 394 533 30 6850 394 3 2 332 88 26 766 189 452 3 30 8 1 3 2 332 24,0
10 69 76 2801 33 173 1 1 145 8 25 89 296 1101 1 14 346 1143 19 4 519 371 8965 7 25,0
89 5 32 2 283 141 711 11 20 412 302 5 7 79 31 225 783 5707 486 25 626 819 236 15 8300,0
11 18 208 27 8 360 17 2 87 348 18 8 151 22 54 2687 4806 68 562 11 18 37 6138 6 2,0
185 31 2 18 8628 10 212 4 499 10 41 69 6 65 9 561 39 4 249 1723 1 12 10 99 75,0
10 222 388 312 2 4885 1 18 37 49 10 68 65 9 7 34 1078 20 3 697 5 218 1 1 7,1
10 1 21 1 48 7 4 5232 4 403 207 194 6 93 4 18 2 435 5 2 18 1317 171 8 4,0
517 1 298 4 8430 4114 36 181 2807 6 27 4921 15 4 402 1290 33 97 252 12 1180 566 90 99 11,0
10 14 1567 6 325 33 2 715 7898 33 4 53 183 3 248 6 27 821 9357 304 925 10 69 65 8,1
300 2 1 2350 1 10 14 435 6 103 11 14 34 1417 1980 349 187 49 6729 46 138 7 47 178 264,1
10 801 6 105 11 29 79 30 76 2010 17 893 11 329 10 470 15 104 1418 138 10 64 455 6 39,0
1522 140 64 27 341 4 273 407 6 7651 9 37 32 2 77 94 46 48 471 1522 40 16 2 660 1522,1
4035 5 1675 515 46 1 12 7 44 317 1149 1009 9 6 27 4 191 18 30 39 4 1 21 578 3387,1
10 222 22 4 193 214 408 328 10 103 214 3085 182 242 882 1374 43 4 791 612 97 612 8 77 631,1
452 55 3676 10 57 26 109 199 9 14 596 17 70 6 65 4 755 419 71 5436 1 11 530 19 138,0
2 134 16 4 1775 2758 14 29 5 4 3850 5 85 96 189 12 166 60 12 3123 16 1191 5077 2 77,1
11 20 14 661 286 58 17 2099 33 2 1176 29 1774 6128 2133 5 2 272 2732 6 924 2 275 285 19,0
26 2338 495 5959 5572 8 428 218 1409 3 10 69 827 4 167 51 54 37 4 570 5 878 2 18 992,0
34 1512 755 43 4 4706 18 1289 1777 36 5509 4 5960 20 107 92 52 59 7 803 538 8 2 1176 29,1
88 1585 6 87 5 128 83 535 198 23 4 124 710 5 11 18 61 70 3 55 444 117 30 43 5163,1
49 4 4199 18 4 383 2525 507 7 1 16 4270 17 5675 2 1 5 1 1447 3 443 1 1721 3738 1,0
11 18 2816 4 442 1531 340 37 2 169 698 4310 1 6739 1 15 73 15 1982 1 187 2777 305 30 107,0
52 3804 6765 1 515 266 80 42 1045 321 59 779 6 1668 137 51 3175 71 1247 2840 2 2325 59 204 6,0
29 5 2 51 1121 1474 484 94 8 1120 479 1 484 1441 34 3199 182 21 2 961 3 479 5 29 5,1
195 326 2 77 782 3 253 47 6 27 1812 5 18 4698 144 122 2794 49 9 290 6 75 80 214 394,1
10 39 11 18 79 9 7 4 477 163 5 460 92 33 83 36 472 194 6 93 9 547 3 22 41,1
10 69 4 264 60 3610 4820 17 2 108 537 583 418 9 14 1 185 6 136 34 2922 10 762 44 10,0
257 2 115 5 11 20 7 4 226 6192 9 7 267 312 41 17 2 353 5 5894 3025 3 1 2 1607,1
11 18 14 38 944 439 510 3 973 12 9 1 2584 9 140 27 5531 16 4 124 230 173 3 1012 2476,0
52 10 14 4 1 43 10 280 3680 17 2 89 60 3 427 9 19 145 91 10 152 568 26 4 1145,0
1275 9176 45 406 4 167 5 3876 456 46 48 28 406 14 4 3630 1579 29 5 2 87 3630 2 193 275,0
11 7 4 84 20 15 30 1367 727 7 53 5062 3 2 115 181 39 9 14 2 945 5 1 428 1,0
10 1014 11 18 21 2 914 1241 979 9 155 666 46 6 27 178 519 15 237 15 1 1 96 139 108,1
53 3462 1203 4 1092 115 6075 56 144 1306 13 13 44 23 139 80 11 18 16 1 469 1364 10 212 11,1
10 3440 873 16 4 1 11 18 7 22 1111 17 241 36 536 616 40 26 109 247 1 2 445 154 147,1
11 7 177 838 29 5 2 246 94 120 92 263 43 1 910 230 1 2061 2 1142 4 376 8 1 2079,0
44 23 64 64 64 358 94 1911 5166 1381 1 1943 1 3 1 2 190 16 4 4273 1245 91 11 7 2,0
2249 4952 3 1 1 24 108 7903 36 26 4 1 5479 551 8 1 651 263 43 485 3 175 850 6 65,1
37 173 1 1 1 5 3454 10 103 10 212 4 226 5 11 8 55 1898 5667 824 3 10 1 2 935,0
179 6 211 7 34 411 914 20 12 259 34 3939 190 40 1 142 151 23 68 1030 9 58 80 43 273,1
1 1330 6883 474 6 27 1092 5999 19 3752 1388 100 1388 17 1308 9324 162 7027 5511 3400 4572 3 197 2 1,0
29 660 68 1672 11 18 3 12 7 920 10 4223 11 18 29 268 79 9 14 4 875 817 3 9 14,1
132 10 14 2 408 1141 10 14 1 142 2 29 2849 1 3 354 664 11 112 1520 10 88 118 49 9,1
11 20 7 177 313 29 5 2 246 96 120 92 3 7 4 1 1 21 22 62 2 673 20 1378 19,0
535 22 970 4 167 652 6 3748 102 1416 4902 43 1 613 373 1 7311 129 327 1495 1113 22 158 9 413,0
11 18 7 4 5666 10 556 377 2 234 60 10 69 136 4 85 60 31 2 94 195 106 4 168 50,1
4 1 66 5 4 9775 571 6 1 765 179 208 27 178 84 145 21 4763 108 1153 7652 3700 2 129 5,1
30 1287 12 10 227 4 344 6 924 4 710 21 11 2076 19 11 20 7 53 5934 79 5 86 822 9,0
6156 39 29 5 143 1438 218 94 2 426 180 181 6 27 21 2150 10 152 177 75 2 688 3220 44 97,0
11 18 123 4 85 294 5 3806 2 671 12 74 3378 3 2 3836 12 74 69 154 74 262 134 80 751,1
8 34 5299 169 116 34 1 5 2 5440 2008 33 4 1332 1 45 76 4863 142 2 334 5 307 8635 1,1
34 525 1 73 92 3 973 1 915 56 1 58 412 859 138 15 32 180 1057 67 2023 83 980 4 144,1
450 47 782 107 7653 1 10 253 2 66 442 6478 3 54 44 47 1333 26 1971 2 117 66 15 7639 3,1
296 1902 7 8177 3195 8 55 677 16 30 3184 17 2 246 18 5 32 1456 13 1635 325 2908 6002 2 1,0
89 125 10 26 6 131 12 10 424 2 272 1804 3086 10 326 9 16 55 837 1404 824 3 9 14 85,0
